material_id,material_type,quantity_kg,purity_percent,contamination_level,particle_size_mm,oxidation_level,moisture_content,collection_date,source_process,location,storage_conditions,hazardous_classification,temperature_c,ph_level,density_kg_m3,magnetic_properties,corrosion_resistance,thermal_conductivity,electrical_conductivity,value_per_kg,processing_difficulty
MAT_0011,nickel_scrap,3777.172832346158,99.39235789436768,medium,93.94801582434339,0.5523678618649175,12.769236921333128,2023-01-01 10:00:00,mining,Extraction_Zone_A,outdoor_exposed,low_hazard,38.180086118945276,6.30611141344564,3158.023550229605,diamagnetic,high,131.24487553598357,16.425830667782648,21.664570299840197,0.2745717712219591
MAT_0012,zinc_scrap,1527.6312525912715,57.873201545441354,low,52.579170787342896,21.79373199795734,11.880920385672532,2023-01-01 11:00:00,machining,Processing_Plant,indoor_humid,low_hazard,53.29854895123334,4.238217417826432,4786.224827227135,ferromagnetic,low,279.48120131532943,34.81691252070897,25.8977229523653,0.7819855074822147
MAT_0013,platinum_scrap,1433.0479906823946,63.66882129894194,low,40.459368266037764,18.519330538967438,17.682341891370015,2023-01-01 12:00:00,grinding,Storage_Yard,refrigerated,non_hazardous,15.15843395756535,6.2383268706534505,4246.7219463374795,paramagnetic,medium,130.0584257874995,21.981614101941016,14.20221084108989,0.4462862699141381
MAT_0014,lead_scrap,2715.617267389805,83.88725652192853,medium,84.92949134876974,9.77577374654599,4.01357180087304,2023-01-01 13:00:00,welding,Extraction_Zone_A,refrigerated,non_hazardous,31.351016562989535,7.520164315338375,2770.134956201025,ferromagnetic,medium,252.1021147178076,87.55126567769273,41.87342228320897,0.5851554766465553
MAT_0015,nickel_scrap,758.9883127022352,86.53624134464121,low,96.53274502046871,37.351690104804746,12.775378653183303,2023-01-01 14:00:00,forging,Machining_Shop,outdoor_exposed,non_hazardous,8.473260398916555,7.163083312329862,2819.957884294985,diamagnetic,medium,151.26182828932247,28.56440453426571,23.75148653290138,0.2626477900085462
MAT_0016,titanium_scrap,2083.4919052209225,80.11746913644193,medium,57.30508913282941,31.952211809353344,5.472113795480733,2023-01-01 15:00:00,welding,Casting_Facility,outdoor_covered,non_hazardous,-5.400292577578308,5.040841106002063,4839.378293084311,paramagnetic,high,122.31119164239861,1.529031020143309,34.36963888535718,0.3758887987630459
MAT_0017,titanium_scrap,276.8847011070302,72.34838031460194,low,41.44071349985453,1.8651624768422614,13.043126700429859,2023-01-01 16:00:00,casting,Machining_Shop,refrigerated,low_hazard,2.2472520558094344,6.28063674244636,6146.86737892584,ferromagnetic,low,383.5238692652518,24.111531442771785,12.374844497328704,0.2862859167617736
MAT_0018,copper_scrap,1076.0839727186328,79.25765623811803,high,76.45531431093322,28.732063606823385,11.071920383437808,2023-01-01 17:00:00,stamping,Smelter_Unit_1,indoor_dry,non_hazardous,19.0660022966207,8.43902625826036,4459.9214279146945,paramagnetic,low,291.53800881114773,68.38549977211653,37.94879670254681,0.9833655149586449
MAT_0019,copper_scrap,7421.685717745733,54.11200770956261,high,11.803603562398912,15.134574967312373,3.3455283025559424,2023-01-01 18:00:00,forging,Machining_Shop,indoor_humid,low_hazard,32.216777730567536,7.014041168401648,4260.263246038407,diamagnetic,low,318.0715199014863,40.478588928115684,5.8388927345999555,0.9219367199381788
MAT_0020,lead_scrap,143.8052896627353,74.3179141896445,medium,37.67874231614755,12.062817638097014,3.9950042375095673,2023-01-01 19:00:00,bending,Machining_Shop,climate_controlled,non_hazardous,31.31475056965278,7.875633848256318,5183.462432849983,ferromagnetic,low,241.0826311423086,78.42791466590913,18.35275818988452,0.42561827289001564
MAT_0021,silver_scrap,311.8673996201561,90.97760900623406,low,5.992193266119186,26.25548268970851,9.194919993149613,2023-01-01 20:00:00,welding,Quality_Control,climate_controlled,non_hazardous,7.23120946483319,7.325184013049597,7722.072565638351,paramagnetic,low,163.892614530103,99.63284564841604,4.901835729378234,0.4568983843634944
MAT_0022,tungsten_scrap,543.9113286185278,62.31194207982272,low,52.26865980445688,3.8696142183782545,0.8597415501076511,2023-01-01 21:00:00,mining,Quality_Control,refrigerated,non_hazardous,12.74343179962382,6.4909593097703855,4440.390491237698,paramagnetic,low,136.38079817625527,43.75109146807514,25.399054727337866,0.7195034690999987
MAT_0023,tungsten_scrap,78.44672203951733,70.54387377851673,medium,52.593202762746564,6.067657923242709,17.946370437073252,2023-01-01 22:00:00,casting,Refinery_Section_B,indoor_dry,low_hazard,25.71759761590549,8.001407324121136,5837.025303102996,diamagnetic,medium,321.1701161110795,84.99836859738772,19.31133014027608,0.7415530223196211
MAT_0024,slag,5347.244841056634,97.38714072506376,medium,12.518843324731462,6.745502735699822,6.835553043489597,2023-01-01 23:00:00,casting,Processing_Plant,vacuum_sealed,non_hazardous,54.27588380779558,9.823561363877472,4666.812502729041,paramagnetic,medium,110.46755455421415,69.17688214773742,33.245084808440375,0.6063250404646047
MAT_0025,iron_ore_tailings,1916.3648460653496,50.93186482620941,medium,75.34331322956113,24.325553730529602,16.168971651473058,2023-01-02 00:00:00,cutting,Casting_Facility,vacuum_sealed,low_hazard,30.611515547694587,4.6315730956739145,6468.699029784663,diamagnetic,medium,248.0441067344408,72.42072331268972,18.346226109263277,0.6582468731234496
MAT_0026,hafnium_scrap,1883.0181027886601,52.215427365,low,55.75789156084006,24.996597832983948,0.4572510070734581,2023-01-02 01:00:00,drilling,Machining_Shop,refrigerated,low_hazard,39.48298036493598,9.413339817855444,4279.6641646255885,ferromagnetic,low,121.94528643955543,62.87458910604932,1.2676806090825448,0.6903644517982207
MAT_0027,vanadium_scrap,1646.0211175586662,75.93316458833269,medium,16.70720880763482,20.986253588492684,8.469825507535965,2023-01-02 02:00:00,refining,Machining_Shop,indoor_dry,non_hazardous,11.769099442728708,8.55659811298119,4916.234940916358,paramagnetic,medium,332.98660046919167,37.798755881996044,30.993330942255767,0.36728557814485063
MAT_0028,zinc_scrap,1850.3494967199788,57.7657336848624,medium,35.0627259543354,6.475573667537962,14.65780742970768,2023-01-02 03:00:00,extrusion,Quality_Control,refrigerated,non_hazardous,58.7780355863436,5.389817224116755,5926.643767651305,diamagnetic,medium,103.58447142059725,60.87664749310183,23.594617109682407,0.24152961604190173
MAT_0029,steel_scrap,714.1094084235921,94.15238347123926,medium,56.94818988393413,4.053459160482142,14.306416913220286,2023-01-02 04:00:00,mining,Casting_Facility,indoor_humid,non_hazardous,37.28440853116345,5.6966194859410555,3105.0152393450203,ferromagnetic,low,213.86405919747276,51.805438461677824,40.515691233800645,0.6399233071094581
MAT_0030,vanadium_scrap,1586.4972823035203,81.56244489268059,low,92.02938862154961,1.1696038036078482,10.356791470711944,2023-01-02 05:00:00,rolling,Refinery_Section_B,indoor_dry,non_hazardous,57.26261441749006,9.911108243665565,6516.402333313351,diamagnetic,high,78.77314419553555,21.58513618853329,7.693063251669834,0.31644011529506644
MAT_0031,hafnium_scrap,4141.684531984985,76.3262296987028,medium,62.84574657565469,4.563485479388176,7.565848893697664,2023-01-02 06:00:00,refining,Processing_Plant,climate_controlled,non_hazardous,6.2868388991109105,6.801114733183365,5347.403564551189,ferromagnetic,medium,210.10760205233098,88.84221459557605,5.174131800071933,0.510927155149588
MAT_0032,hafnium_scrap,1549.3495845743873,92.58129545199782,medium,75.08707948140767,35.275954781586975,13.22010495411664,2023-01-02 07:00:00,rolling,Processing_Plant,climate_controlled,non_hazardous,37.869942362040284,7.383724756436729,3108.4369874025224,paramagnetic,medium,150.8221806170738,39.132566671716475,14.02055001309622,0.7938361054615884
MAT_0033,nickel_scrap,2623.187287690282,98.46929369897046,medium,35.85916848968763,24.590875853881464,1.1474281339590453,2023-01-02 08:00:00,welding,Quality_Control,climate_controlled,non_hazardous,25.774869390585152,6.018178634877804,3549.6910824966503,ferromagnetic,medium,103.63210838172257,34.28727482095559,26.908129375634694,0.43142733270763256
MAT_0034,iron_ore_tailings,458.1910142564006,57.323971330002635,high,61.45484530325385,28.718232374986798,16.65666828407933,2023-01-02 09:00:00,machining,Processing_Plant,outdoor_covered,non_hazardous,37.40443142001692,6.082337130357755,6689.565624426802,diamagnetic,medium,64.25978221589617,65.90439806692491,6.756138583788902,0.8290145764564727
MAT_0035,molybdenum_scrap,1982.358854012135,98.9674474141932,low,94.02951315502523,2.8725672041677752,2.2643621601413133,2023-01-02 10:00:00,cutting,Storage_Yard,climate_controlled,moderate_hazard,56.509580645962956,9.50557131212666,5558.436395802633,paramagnetic,medium,142.50164006450112,41.947523175988984,6.56118767242424,0.5584689066125256
MAT_0036,platinum_scrap,3751.9278634962775,50.16221880010352,high,9.278282492432265,16.31048141441406,0.9391061764395747,2023-01-02 11:00:00,rolling,Maintenance_Depot,vacuum_sealed,non_hazardous,19.20144811327948,5.345534560825313,5431.216607018289,paramagnetic,medium,291.995086424257,10.885061502223135,8.682658524950709,0.9470410898002387
MAT_0037,titanium_scrap,1353.3063361584934,91.564133166315,low,30.781378985919368,24.813835173875503,2.0416380207092266,2023-01-02 12:00:00,casting,Extraction_Zone_A,refrigerated,moderate_hazard,22.617947669222637,7.814385787157929,7932.752625056742,diamagnetic,medium,89.32866481167312,44.649456757662605,21.05598593181371,0.27285143425008723
MAT_0038,dust_particles,782.8025487773368,79.59046641458227,medium,66.73769847014199,35.75091916983083,15.26588556824072,2023-01-02 13:00:00,forging,Refinery_Section_B,climate_controlled,non_hazardous,42.113946927657494,8.528525957022758,3358.198814415871,diamagnetic,low,26.26646606065736,14.047724391525673,30.578237549235705,0.3161334701723871
MAT_0039,dust_particles,84.03697584737911,71.80677849395083,low,49.87911045493125,19.5695237985151,15.2323612547188,2023-01-02 14:00:00,stamping,Maintenance_Depot,indoor_dry,non_hazardous,-6.085137082630974,9.896214618394518,4918.222119569423,diamagnetic,high,42.19369276628067,44.381508905271396,0.5389869678404008,0.4824959196158964
MAT_0040,chrome_scrap,455.0453494579528,62.745904672200076,medium,32.659251258262394,35.88779537889566,5.1645986098706365,2023-01-02 15:00:00,smelting,Smelter_Unit_1,outdoor_covered,moderate_hazard,55.734781091946616,5.943781826697247,2591.658653136342,paramagnetic,medium,371.16606410331144,16.34897227003868,20.78024972587744,0.33534847006488827
MAT_0041,aluminum_scrap,787.0075983876529,90.4140417131286,medium,15.357917891985467,16.787806433111598,8.4106517722062,2023-01-02 16:00:00,machining,Casting_Facility,outdoor_exposed,non_hazardous,25.567679777099727,7.776588990702674,3369.5355606259336,diamagnetic,medium,227.09621461144567,96.36720112435454,43.68484256907015,0.6427386368381796
MAT_0042,chrome_scrap,514.2260469539311,65.96348242585617,medium,16.591320531958516,16.78051810915436,11.574885663189438,2023-01-02 17:00:00,smelting,Machining_Shop,vacuum_sealed,non_hazardous,25.343263373495333,7.921733711588929,3738.4686334716052,paramagnetic,low,394.9555951776294,75.60586705927015,12.805342564312475,0.3349352309998011
MAT_0043,aluminum_scrap,6906.416087507641,60.216625694664785,low,27.609823865871792,20.353906454839965,3.565964554285397,2023-01-02 18:00:00,stamping,Extraction_Zone_A,refrigerated,non_hazardous,26.745357716197724,6.437307657563753,2595.3630141676035,paramagnetic,high,146.72883947690735,31.520230052930273,29.695203139355105,0.6437246588134512
MAT_0044,titanium_scrap,3166.423655702757,59.95018935025851,medium,19.6507555598643,34.34777387227619,4.220400486185303,2023-01-02 19:00:00,polishing,Machining_Shop,outdoor_exposed,non_hazardous,7.723844616720089,7.414447558723106,5280.38578537024,paramagnetic,low,66.5532897939772,57.194673373384504,9.780544760647873,0.7875882217997092
MAT_0045,tungsten_scrap,2250.730145452438,52.543404069885916,medium,93.77147547110025,31.650983036368146,3.507529445456763,2023-01-02 20:00:00,cutting,Maintenance_Depot,refrigerated,non_hazardous,-3.0216969926727755,4.357681206624251,2653.700852382451,paramagnetic,low,333.27083681142545,58.38413897245431,5.8196991807269045,0.612662805681134
MAT_0046,lead_scrap,751.6383812789119,68.296197468555,low,54.83002132952743,17.035911139087894,7.763526323912259,2023-01-02 21:00:00,drilling,Refinery_Section_B,vacuum_sealed,moderate_hazard,25.921801889281355,8.71471206646693,5218.8563018438235,diamagnetic,high,285.22774443824017,31.713413178923293,16.853606829177014,0.5995474998786934
MAT_0047,platinum_scrap,1368.3967189466432,84.85937824901596,low,31.55424853185874,0.01958278441369643,19.469588647101734,2023-01-02 22:00:00,refining,Quality_Control,outdoor_exposed,non_hazardous,22.444050036795783,5.177175865979837,2556.5530738806397,ferromagnetic,high,144.2545508335644,61.76908315195817,8.92637554318516,0.357248189412073
MAT_0048,manganese_scrap,8756.031686668317,84.79585126234446,low,74.21889194160377,15.971395026022282,0.06942883852367521,2023-01-02 23:00:00,casting,Storage_Yard,outdoor_exposed,non_hazardous,58.872275029481415,9.39121963829297,6268.595659023886,ferromagnetic,high,21.16435849589435,65.43509037780679,23.34248340201802,0.6604134669500962
MAT_0049,hafnium_scrap,279.3068832526809,50.10434009719889,low,58.85548754725227,29.87210090167142,1.0883302491609759,2023-01-03 00:00:00,casting,Refinery_Section_B,refrigerated,non_hazardous,33.07014910645448,4.371927266902913,4265.478723172469,paramagnetic,medium,30.743093362656644,32.79068261178686,9.425465386275734,0.3522088708745044
MAT_0050,zinc_scrap,1024.2573145734077,73.26779676079424,high,2.903963151224555,19.016941002126,19.759555047041232,2023-01-03 01:00:00,refining,Maintenance_Depot,climate_controlled,non_hazardous,58.083765072770554,7.8451594404003036,5055.486256398056,diamagnetic,high,93.96181126901541,50.23280381712565,17.091389187781516,0.7264996960657957
MAT_0051,hafnium_scrap,34.68945984273377,59.76012866101433,medium,68.26302811274704,32.2201005471244,4.305138583690278,2023-01-03 02:00:00,grinding,Casting_Facility,refrigerated,low_hazard,55.85289813995635,4.756577616754783,5523.572704561797,ferromagnetic,low,248.99002089885602,40.37059426901994,28.49903301664218,0.2540731740418911
MAT_0052,hafnium_scrap,3229.1553769747293,74.13321136967522,low,93.42502346205956,13.179300118355194,13.456952368138207,2023-01-03 03:00:00,polishing,Quality_Control,indoor_dry,non_hazardous,-7.504478171190829,5.680527505826009,5571.302806457919,diamagnetic,low,305.21967110744487,44.03150838569623,33.44840466424907,0.3121883136046607
MAT_0053,cobalt_scrap,1348.4114785344213,77.43253190213204,high,59.253441389808884,34.17674080819563,7.3328332469679625,2023-01-03 04:00:00,extrusion,Quality_Control,vacuum_sealed,non_hazardous,23.330464437043528,5.905451545214355,5047.793309629611,diamagnetic,medium,387.3811312614338,55.549031677307056,6.674019840312534,0.9240785480079081
MAT_0054,dust_particles,1818.1269870704646,80.30821230307713,low,65.557585410059,29.491699932921783,17.52469636473763,2023-01-03 05:00:00,casting,Processing_Plant,refrigerated,non_hazardous,55.20420491244626,6.646890823897379,3208.14807308857,diamagnetic,medium,336.6752809970532,91.7996503807895,31.389938221109013,0.6087109153342259
MAT_0055,chrome_scrap,597.8230357611961,61.73510044712916,low,1.649455371432657,29.816692360988984,12.996531415745407,2023-01-03 06:00:00,drilling,Storage_Yard,refrigerated,moderate_hazard,41.97493695890596,7.109600638113508,3805.1292858228444,diamagnetic,low,114.42779038043278,35.8577982314421,21.392923403070345,0.6864792035679363
MAT_0056,chrome_scrap,1086.2944738542808,59.990963472294915,high,89.01668932495741,1.4136079024298276,16.706817426150813,2023-01-03 07:00:00,mining,Machining_Shop,indoor_dry,non_hazardous,-4.483435180306316,4.44149725234434,3488.3058746236934,ferromagnetic,medium,223.57002111991784,71.53675593333504,3.8545599789983847,0.8035417885433159
MAT_0057,lead_scrap,398.55353595347094,66.52825308695672,medium,11.581568034375303,38.207215886735966,15.088030157542969,2023-01-03 08:00:00,cutting,Machining_Shop,indoor_humid,non_hazardous,28.869751460483695,5.907956572060867,5190.767798233685,ferromagnetic,low,175.98209060268746,47.205994467474376,13.867465204732158,0.5204015844154516
MAT_0058,cobalt_scrap,674.4193861650963,67.33637594948486,low,23.584659813733293,6.755583049719007,19.22776308762772,2023-01-03 09:00:00,drilling,Quality_Control,outdoor_exposed,non_hazardous,28.957079429312085,9.735036958635753,7408.287813218387,ferromagnetic,high,26.086897572899616,48.35378123390184,7.99046828262897,0.4933066715043468
MAT_0059,silver_scrap,390.3317618482984,92.71905933236512,low,78.34271993435121,11.29170961928073,4.782339952562578,2023-01-03 10:00:00,drilling,Maintenance_Depot,indoor_dry,non_hazardous,33.21606244036274,8.124172645983913,7178.289203149471,diamagnetic,medium,25.373367670047358,52.39317128183919,36.96554422387114,0.6941018566189566
MAT_0060,silver_scrap,1520.152104216693,52.02580783598587,low,53.03317064941578,29.206098967597747,6.995111726741861,2023-01-03 11:00:00,cutting,Processing_Plant,outdoor_exposed,non_hazardous,50.15748325940866,5.519634059541417,6615.776907055843,paramagnetic,high,373.22129480579207,60.48343205165132,12.354488763833784,0.5531954471878417
MAT_0061,hafnium_scrap,1674.4420412862382,67.04201480431783,low,88.45883006258887,27.970932958473437,17.411972421617765,2023-01-03 12:00:00,forging,Quality_Control,indoor_humid,non_hazardous,37.79820369622874,5.322989752642396,4549.96664055025,diamagnetic,medium,317.7955507610765,56.84277992288324,1.8310683064928788,0.582126441510472
MAT_0062,platinum_scrap,4296.298115790554,95.18970848216414,medium,35.975880170388336,28.90348552887047,17.760697123708393,2023-01-03 13:00:00,rolling,Quality_Control,outdoor_exposed,low_hazard,34.90298247774318,9.90875955313139,5746.269008642639,paramagnetic,medium,296.33712616579476,1.5905923355316156,6.526863873741697,0.3706769275100289
MAT_0063,vanadium_scrap,1902.1932254701073,94.77502932111157,low,33.13525627974356,38.72942952994903,10.64159757358416,2023-01-03 14:00:00,refining,Storage_Yard,vacuum_sealed,non_hazardous,-4.488695400633772,6.011189893075896,4987.820245616593,ferromagnetic,low,226.96720677064565,39.37563304840099,26.727177269138114,0.4849351538902534
MAT_0064,tungsten_scrap,1814.8351270746741,97.19658287009977,low,15.829145074924792,3.7944762503385565,1.1076079908993752,2023-01-03 15:00:00,extrusion,Extraction_Zone_A,indoor_humid,low_hazard,16.79553521555853,8.893556043957668,7931.230127143094,paramagnetic,low,234.82781072444186,43.49117903673346,37.696726205783904,0.7001652404365278
MAT_0065,gold_scrap,1256.9786696213434,59.89507507892643,high,99.49283361038576,21.485647028314,10.741713735047622,2023-01-03 16:00:00,rolling,Casting_Facility,outdoor_covered,low_hazard,35.60807800380739,7.30986602317256,7810.496775642428,paramagnetic,medium,176.98117258624026,0.34816223285935816,21.49728610190635,0.9152260400838993
MAT_0066,slag,3416.9648582788045,70.74599812799605,low,37.594543506130435,10.108995570244259,1.3060389307286457,2023-01-03 17:00:00,smelting,Extraction_Zone_A,outdoor_exposed,moderate_hazard,21.742643213222937,8.74253910771548,3796.0378826903006,paramagnetic,medium,148.3320316656627,46.42277186308288,31.00676367075828,0.2545278199980424
MAT_0067,platinum_scrap,33.81069652622151,96.94445981230707,low,69.57417056480428,29.075593552312036,10.85737244352271,2023-01-03 18:00:00,mining,Maintenance_Depot,climate_controlled,non_hazardous,3.680391140323551,6.580281253228575,4812.774721934129,ferromagnetic,medium,367.9265591977796,66.05451442266758,6.900930937161397,0.5927650388862693
MAT_0068,slag,798.5692343081482,67.92440043702662,low,55.048737132581095,5.6497743140828005,2.6880632935976267,2023-01-03 19:00:00,polishing,Maintenance_Depot,indoor_dry,non_hazardous,37.0125372675662,8.793742518707024,2048.1889973231796,diamagnetic,high,354.52883969428547,54.60309982115611,9.066591789236957,0.7472915046713187
MAT_0069,copper_scrap,2094.3507203320346,84.15267813233214,medium,92.42836734670858,38.843445953543544,15.887573400900674,2023-01-03 20:00:00,extrusion,Casting_Facility,refrigerated,non_hazardous,17.685080793381864,5.257301460550486,2192.7889530210464,paramagnetic,high,102.6271881543826,91.07804878426248,37.493285572455804,0.3759291199537998
MAT_0070,zinc_scrap,779.1132207240873,51.218757921011125,low,71.25459339771776,24.544685327288747,0.28745561793548147,2023-01-03 21:00:00,cutting,Quality_Control,climate_controlled,non_hazardous,7.345633573580772,8.495847282571855,2083.8653436693075,ferromagnetic,high,93.40555947929556,66.78449000943115,5.21565937031335,0.7138370331012351
MAT_0071,nickel_scrap,2173.9230422985397,51.47185902393888,high,40.78657275431818,16.02172528274068,5.951665549673562,2023-01-03 22:00:00,grinding,Refinery_Section_B,indoor_humid,non_hazardous,-7.894365380608396,6.506264526507701,5677.593727660618,diamagnetic,medium,202.5519171479829,81.3347107058888,16.311543573846933,0.7731533344972304
MAT_0072,copper_scrap,102.96166420888395,91.49897581794563,low,14.76258187621696,1.1155639215626856,11.366720631632552,2023-01-03 23:00:00,extrusion,Casting_Facility,indoor_humid,non_hazardous,-3.5086511409930465,9.674583936730071,6061.552508209895,ferromagnetic,high,212.61873519344317,44.50532316520387,3.7223988061466735,0.7721853395892774
MAT_0073,aluminum_scrap,1698.4001707571683,91.00305487750371,medium,61.007707978031924,5.801465560896331,1.7688620311105474,2023-01-04 00:00:00,stamping,Processing_Plant,indoor_dry,low_hazard,34.62235371616614,8.14027898017778,5832.590652802655,ferromagnetic,high,47.751951545911474,64.44385777540674,13.157611402020382,0.5202218618883179
MAT_0074,titanium_scrap,10925.302841598668,51.376488094779155,low,78.44433417236223,21.635960850476597,10.414601626310798,2023-01-04 01:00:00,casting,Extraction_Zone_A,outdoor_covered,non_hazardous,26.357846627513013,8.020206013007629,7530.486375266117,ferromagnetic,medium,241.1947426573056,1.6732767070155457,14.451451904985245,0.4563070728946135
MAT_0075,aluminum_scrap,1578.4778333135516,66.64414889785552,low,86.67494715727682,5.603428167219042,14.95731942791,2023-01-04 02:00:00,drilling,Refinery_Section_B,climate_controlled,low_hazard,24.991552386819635,6.918260126043281,2421.3325093506783,paramagnetic,high,278.4643935624238,10.322568456748634,14.520928010626587,0.6040803537315572
MAT_0076,zinc_scrap,526.8865870477645,89.42322118517116,low,57.25440588536839,9.24675897397005,18.89002160924479,2023-01-04 03:00:00,polishing,Quality_Control,outdoor_covered,non_hazardous,35.283087765989166,6.721471069098671,6427.941089004282,ferromagnetic,medium,302.3729257244799,54.521358409463865,40.21495990501839,0.6713067009210412
MAT_0077,chrome_scrap,307.19443876296276,85.49767614882491,low,46.1981228693566,11.325443891707003,2.5093541467425218,2023-01-04 04:00:00,stamping,Machining_Shop,outdoor_exposed,low_hazard,41.625932360122206,5.28926530969144,5195.249143296267,diamagnetic,low,367.242385548804,7.136596689065767,38.5871591883191,0.39017230632436545
MAT_0078,molybdenum_scrap,202.188392979104,83.8798041990793,low,41.891035165505095,12.7225142744506,9.428348928257652,2023-01-04 05:00:00,extrusion,Maintenance_Depot,outdoor_covered,non_hazardous,-7.939944036166836,7.727616908156696,3909.9325284582624,paramagnetic,low,68.45716983033533,93.97199656033206,40.27274163843659,0.5431126044727549
MAT_0079,titanium_scrap,2662.5102346955855,54.468613527898746,low,47.648339203075146,32.12595914957823,6.739566904236742,2023-01-04 06:00:00,extrusion,Casting_Facility,indoor_humid,non_hazardous,0.3270430908056432,7.167547792041245,7465.698468850593,diamagnetic,medium,86.91520115658508,12.409685446146327,25.136890683475222,0.3026970637658153
MAT_0080,gold_scrap,342.03319713596596,75.53866681790204,low,89.16946601547266,37.08685013314991,18.11179204191897,2023-01-04 07:00:00,machining,Refinery_Section_B,outdoor_exposed,low_hazard,20.36351718287158,4.61902522975879,2903.6839838684255,paramagnetic,medium,17.726460158279796,44.3099125062398,25.60497734411825,0.6763128506399327
MAT_0081,lead_scrap,1634.3356215131616,88.91571954409703,low,51.69145625710523,35.002296298188824,17.808799082336755,2023-01-04 08:00:00,casting,Smelter_Unit_1,vacuum_sealed,non_hazardous,4.984667340572874,4.411083673441271,4342.701460758196,diamagnetic,medium,168.53367865569265,0.3782721195957541,18.341943812129976,0.36217399126983785
MAT_0082,gold_scrap,5092.78692979758,76.19088602455132,high,30.357967625091145,10.804891959411469,9.60216228296204,2023-01-04 09:00:00,rolling,Extraction_Zone_A,refrigerated,low_hazard,19.718956166157476,8.566532542928368,7867.846751797051,diamagnetic,medium,14.03956383536719,33.450170246429046,27.32189401712604,0.7999074847958335
MAT_0083,hafnium_scrap,2320.947174327922,51.829986377764826,low,53.63723248930568,17.01930575926368,9.692081041677136,2023-01-04 10:00:00,machining,Quality_Control,indoor_dry,non_hazardous,56.450924779180035,7.297129064800134,2353.4221459424016,paramagnetic,medium,316.290448279928,30.329929628645615,21.283293861280427,0.44349188223701064
